user_id,item_id,recommend,sentiment_analysis,year
76561198067026617,,,,
76561198038741062,,,,
theokman,,,,
S0MITE1,,,,
76561198093711678,,,,
76561198076356585,,,,
76561198026229747,4920,True,1.0,2014
TheWhiteMole7777,,,,
76561198094831229,,,,
to-your-left,,,,
76561198100363036,,,,
ThePieWasAnInsideJob,,,,
76561198098579167,,,,
76561198069122227,,,,
76561198027581297,,,,
1956aa1,,,,
76561198084441162,,,,
76561198039082446,237110,True,2.0,2014
saltyman4,,,,
76561198091682568,,,,
76561198095363586,,,,
the_probster,,,,
matoegos,,,,
LucarioSakaki,102600,True,1.0,2011
slovenlydalo,,,,
Skwoad,,,,
76561198009026821,,,,
76561198051907052,,,,
76561198058220261,,,,
BladedTaco,,,,
_spathis_,,,,
76561198067679631,,,,
76561198079366874,,,,
76561198104784054,,,,
76561198065488954,244770,False,0.0,2014
The_Wiz4rd,319910,False,2.0,2015
76561198084648996,,,,
jjiioopp,,,,
76561197971402201,,,,
76561198087829868,241600,True,1.0,0
theanyelpes,,,,
76561198053000587,,,,
theAWpine,,,,
76561198068101439,,,,
bakedpotaters,233250,True,2.0,2013
Coolurldude,,,,
thebeast9191,,,,
DoomsDay39,227860,True,2.0,2013
76561198130448468,70000,False,2.0,2013
76561198278508095,,,,
TheBushSpy,,,,
Pototaymipene,,,,
brotherone,,,,
76561198080713595,,,,
tacyclo,,,,
76561198066675343,256290,True,2.0,2014
TheCrazyBunny306,428950,True,0.0,0
76561198269540256,,,,
76561198048754660,,,,
76561198077704710,,,,
TheDarkSteveh,,,,
76561198083998245,,,,
76561198045993916,,,,
76561198052407987,,,,
TheFazza,,,,
tyro6,,,,
76561198041579842,,,,
TheGamingHeadcrab,,,,
TongueWaggle,,,,
76561198064592170,,,,
76561198082991406,,,,
76561198041962282,,,,
76561198033665040,,,,
76561198017485462,,,,
abutlin,,,,
PrimeDarkEther,219640,True,0.0,2013
TMW_Wolf,,,,
76561198057062533,,,,
star2dog,,,,
76561198090538255,,,,
tlphx,,,,
76561198081966701,19900,True,2.0,2014
76561198037250164,35480,True,0.0,2014
TheLockster,,,,
thepersonfromfarbeyond,239350,True,2.0,2013
TheMagicalFishTaco,,,,
76561198069809036,204450,True,2.0,0
76561198044747100,,,,
76561198073865203,,,,
76561198123532727,349700,True,1.0,0
TheModerGuy,,,,
76561198072970006,,,,
themrbrain,,,,
76561198038001878,,,,
76561198062711426,,,,
2479742,17710,True,2.0,2013
76561198160543551,63710,False,0.0,2014
theosly,,,,
76561198070239672,,,,
TheParadoxJr,55150,True,2.0,2013
marcsprofile,244450,True,2.0,2014
76561198094973095,,,,
Thepos,414130,False,0.0,0
76561198071169951,,,,
theproficy,,,,
7656119804075445,,,,
CockyChicken,,,,
RareMeow,,,,
76561198070514665,,,,
MwahHahHa,96100,True,1.0,2014
TheRedArrowGaming,286340,True,2.0,2015
TheRedColonel,,,,
thern555,,,,
76561198065635105,,,,
76561198037048343,,,,
76561198083005050,,,,
leweeeeeeee,347160,True,2.0,0
thesexykitty,265630,False,0.0,0
TheShadowCobra,,,,
76561198039684922,,,,
76561198090937647,,,,
76561198095224013,,,,
76561198063808374,227160,True,2.0,0
StuffAndTangs,113420,True,0.0,2013
totgod,,,,
thetourist,,,,
76561198073964669,,,,
theuberboss,,,,
thevalleykids,,,,
thewanderhha,,,,
TheWarpyro,,,,
76561198060618380,,,,
ThePurpleGibusMan,,,,
76561198067118096,,,,
tomtuker,,,,
TheYiyant,,,,
76561197968167449,,,,
76561198066011588,,,,
the_darkone105,,,,
sashthedude,107100,True,1.0,2014
76561198045180163,,,,
76561198056592176,,,,
76561198097766259,,,,
76561198070188921,,,,
76561198126137619,22000,True,2.0,2013
samarox,105100,False,2.0,2014
76561198091832841,325090,False,0.0,2015
76561198047255227,,,,
76561198076447122,221910,True,0.0,2014
Ustud,,,,
76561198067232559,,,,
76561198033762424,,,,
killeripilleri29,,,,
Treecko56,,,,
76561198051092954,,,,
76561198041125681,,,,
MicrowavedTurtle,,,,
thamothestronk,,,,
76561198094111845,99900,False,2.0,0
76561198102227860,,,,
76561198048373117,,,,
UnbearableCat,,,,
Thriive,,,,
Practical_Bears,,,,
Tecansil,441600,True,2.0,0
76561198048248287,400,True,0.0,2014
76561198063084649,,,,
76561198041966846,,,,
fellipeduca,,,,
76561198141682446,,,,
golfworapong,,,,
76561198080426716,,,,
76561198062597659,245470,False,2.0,2015
dogsinspace,,,,
76561198146807323,,,,
76561198066578038,,,,
Bielthesensei,,,,
TheRealTidis,218680,True,0.0,2014
76561198048493133,,,,
76561198062566429,,,,
76561198173044905,,,,
76561198111424831,,,,
WS2133,,,,
hamerjackson,,,,
76561198072508964,,,,
76561198081195567,,,,
99089908,,,,
76561198040968420,,,,
TimoIsHere,,,,
time4b,240320,False,0.0,2014
Tinathin,235400,True,0.0,2014
76561198047875000,,,,
tinkybellguy,,,,
76561197963085108,,,,
TINYRICKMOTHERFUCKERS,254440,True,2.0,2013
76561198007767871,,,,
tinyacb706,,,,
tinypiemaster,,,,
fabriloler,,,,
76561198085734937,,,,
tiraluisfantasma,,,,
tironacachola,,,,
76561198090227095,244930,True,1.0,0
76561198113777944,,,,
TITAN1212,,,,
TITANIUM579,,,,
AmazingAlloy,,,,
76561198092220546,,,,
DominosZimbabwe,,,,
TitusCat,,,,
76561198029043080,,,,
HuskyWaffle,,,,
deathhead,,,,
76561198004622964,,,,
76561198049270433,,,,
76561198054745824,,,,
76561198084686700,208090,False,2.0,0
TheAnonymous15,,,,
hallux,,,,
LukaasCardoso,,,,
birdiesnipe123,,,,
76561198063282649,,,,
76561198075307850,,,,
TheGodOfDoritoesmountaindee,,,,
frazzamatazthesofthair,50650,True,2.0,2015
76561198059346705,,,,
yumtoblerone,278080,True,2.0,2015
ryobi_samurai,4580,True,2.0,2015
76561198071502897,,,,
76561198100093966,,,,
76561198070630691,,,,
76561198052396307,,,,
Dankyew,,,,
76561198026432339,,,,
Tofufufufufu,269170,True,2.0,0
76561198041821265,,,,
76561198044348706,,,,
TomaHawk45,304410,True,2.0,2015
chuckmorris25,263200,False,1.0,2014
76561198043370322,28000,True,0.0,2014
tombali,,,,
10000000thVisitor,,,,
tomeyoung,,,,
tommitron,208650,True,0.0,0
Element121,,,,
76561198078062945,,,,
76561198063217317,,,,
tomJ420,,,,
PureNasher,315600,True,2.0,2015
76561198078752334,,,,
76561198063185507,,,,
76561198042246940,,,,
standupforrealaction,,,,
76561198093847443,,,,
76561198040721798,,,,
76561198057412551,,,,
76561198050691628,,,,
TonyTheStoneGiant,,,,
tuthpick,,,,
TraiHard,,,,
76561198081957899,,,,
torahiru,,,,
76561198047683807,,,,
tortamais,,,,
76561198090689076,,,,
76561198061820192,,,,
76561198076366524,,,,
CurseDFlaPPy,,,,
Woodyjoseph,,,,
76561198049868108,,,,
76561198065836624,,,,
76561198108233047,228760,False,0.0,2014
76561198060398831,7200,True,2.0,2014
ToxicRadio,,,,
76561197976163348,,,,
76561198081414494,373180,True,2.0,2015
somebritishtwat,,,,
ToxicK-9,,,,
whysotoxicbrew,,,,
76561198090511110,,,,
RewVy,,,,
76561198042750240,,,,
pannu,,,,
76561198071896013,33440,True,2.0,2013
shashankkarthikeyan,,,,
76561198049755802,,,,
btrab1,,,,
76561198067786864,340350,False,2.0,2015
lenaoxtonow,,,,
tracknumberseven,,,,
76561198097608178,,,,
trafficjam,354850,False,0.0,2015
LAGAAK,,,,
trainsmurf,233720,True,1.0,2015
fazerumbagulho,,,,
kelvinlaojh,331710,False,0.0,2015
Bleeq,,,,
76561198061972253,393970,True,1.0,2015
furbslice,,,,
wasntthereanumberhere,,,,
wasntthereanumberhere,,,,
breezyyyyyyy,255710,True,0.0,2015
76561198030288192,,,,
TCTr3bl3Ch0rds,,,,
76561198045657223,,,,
papersarecool,,,,
76561198069628153,,,,
suckafatjuan,,,,
76561198031162927,,,,
76561198038951129,,,,
carlisafatcunt,221100,False,1.0,2014
triangleman,45740,False,1.0,2015
76561198041472663,,,,
76561198048808239,105450,True,0.0,0
triggernyar,266840,True,1.0,0
Itsxave,,,,
76561198094414013,268750,True,1.0,2014
76561198081973813,111400,True,0.0,2015
76561198004239988,,,,
triote50,355180,True,0.0,2015
76561198063959101,,,,
76561198057924996,,,,
04092013,,,,
76561198035287574,107410,False,2.0,0
kimmybeeea,,,,
blckwolflol,,,,
76561198062121547,,,,
76561198079517873,,,,
trollunderthebridge,,,,
76561198075798855,,,,
76561198089354509,,,,
tortoisecreative,,,,
Beats92,,,,
elly420,485380,True,0.0,0
TruAsianGamer,,,,
76561198014206568,,,,
jordeisawesomeduh,,,,
76561198087059817,,,,
76561198072983863,235460,False,2.0,2014
76561198101379613,209060,True,2.0,2014
chenhua,,,,
76561198013573604,,,,
freedom_justice,,,,
Tsumikiy,,,,
lebron12,,,,
TSWKramus,,,,
76561198070638800,265550,False,0.0,0
ttypo,,,,
perius1,,,,
10oyard,,,,
TuDragon76a,2400,True,0.0,2015
tuffunit,42160,False,1.0,2015
sweggmasta,17710,False,0.0,2015
76561198090573475,,,,
76561198077410032,,,,
76561198040611679,227940,False,1.0,2014
TUN1342,,,,
mad_dog_99,348380,False,0.0,2015
Turbo_Husky,94000,False,2.0,0
76561198057503575,270490,True,0.0,0
76561198074029434,311190,True,1.0,0
Nope342,,,,
76561198051719220,292630,False,0.0,2015
76561198045713243,367710,False,2.0,2015
TorTlew,,,,
76561198044711473,,,,
76561198071890487,319630,False,0.0,2015
76561198117541477,,,,
76561197965144435,,,,
TweakFolfsky,,,,
76561198069746097,,,,
twenty8_monks,,,,
Drizzykitten,244210,False,0.0,2014
Twilighlot,242920,False,2.0,2014
iBreakernoaccount,294860,True,2.0,2015
76561198026907324,,,,
76561198139069618,,,,
mrloopyland,,,,
76561198084155744,24240,False,2.0,2014
Varno,,,,
76561198147605939,,,,
banyaphon,,,,
76561198023784903,,,,
TEAMLAZER,,,,
76561198107918902,292630,False,2.0,2014
zTylerz,38830,False,1.0,2014
zzoptimuszz,,,,
76561198084329163,,,,
GearShift,375950,True,1.0,2015
76561198044743278,,,,
Jewele485,407530,False,0.0,0
76561198051252095,244160,False,0.0,0
76561198068856000,,,,
MicchellliiNguyii,,,,
17829463213,,,,
killstealmcgee,,,,
Eclairz,206610,False,2.0,2014
Sosaia,354640,True,2.0,2015
76561198043068128,220780,True,0.0,2014
76561198100158363,,,,
itsthenutshackitsthenutshack,,,,
u2late,,,,
ubertheshadow,304500,False,0.0,2015
76561198050415040,282070,False,1.0,0
76561198071686921,,,,
76561198094960795,339280,False,2.0,2015
thebluescarecrow1,,,,
76561198065433273,242050,False,2.0,0
guthix202,,,,
ultimentm,,,,
76561198118626194,,,,
elblankazo,201810,False,0.0,0
76561197990045164,261180,True,1.0,0
76561198102256563,,,,
maculain,91700,True,0.0,0
76561198062177156,,,,
LuckUnbeatable,363970,False,1.0,0
76561198072663937,274190,False,0.0,0
76561198069214352,,,,
BigSmokePhil,,,,
chanthecat,,,,
Jazza1023,,,,
76561198069894344,,,,
76561198089242483,,,,
76561198072031255,,,,
76561198056568461,,,,
76561198068256010,,,,
legohair,,,,
ujeangamer,,,,
76561198049707704,,,,
76561198058362985,,,,
halfroastedunircornmeat,,,,
76561197980834629,,,,
unisaurr,,,,
trapshadowpressstart,234710,False,2.0,2015
76561198029069901,,,,
UnleashedPotato,,,,
Unl33t,,,,
76561198046093108,,,,
henrydjunaedi,730,True,1.0,2012
updownsideside,,,,
76561198064066859,240,True,1.0,2012
76561198068905217,,,,
76561198082620961,,,,
kazumanyaa,,,,
01001000-01101001,,,,
76561198104785377,,,,
_useless,,,,
76561198105403251,245130,False,2.0,2014
76561198069231817,204360,False,0.0,2015
76561198040184950,,,,
76561198030451660,,,,
76561198085572287,,,,
76561198069497557,,,,
driftertiger51,43110,True,0.0,2014
76561198076399353,,,,
V4Vendettas,,,,
viprin,,,,
V0rT3xThe3rd,,,,
manuel_vega182002,,,,
Sn3akYb3akY,,,,
Vacirj,238070,True,2.0,2014
melanophile,,,,
76561198066739743,,,,
76561198053944542,,,,
76561198006225175,,,,
Avatariano,,,,
76561198079637963,,,,
brandon196,,,,
valkamane,,,,
Valkiry,57900,True,2.0,2013
Solonx,463490,True,1.0,0
valyrix,,,,
vampros,,,,
tallinjones,,,,
76561198053165009,,,,
Vanillabun,,,,
76561198059052337,,,,
magneboar,,,,
76561197962071692,,,,
mmati07,,,,
ReithlessNomz,,,,
vdemyx,,,,
xIIxGhost,,,,
76561198043004741,,,,
76561198073041914,,,,
Veldar,,,,
76561198030187085,,,,
76561198071938837,,,,
DANKWEEDAYEM8,,,,
cumme,,,,
TheOnlyVelvet,,,,
76561198058267330,,,,
thedungeoneers,500,True,0.0,2013
venoix,,,,
VenomVenti,,,,
76561198076001257,269210,False,2.0,0
76561198045787416,241640,True,2.0,2013
76561198073958869,,,,
76561198003798869,203160,True,0.0,2014
orangejuiceanddoobies,,,,
76561198025613632,,,,
25230405,,,,
76561198048884166,244210,True,2.0,2015
76561198057534772,,,,
zeriora,,,,
76561198074248942,,,,
101010101111,,,,
76561198052955798,,,,
76561198081497644,3483,True,2.0,2011
BayonetSpaghettiKnife,61600,True,2.0,2011
76561198051253857,,,,
76561198075407499,,,,
76561198057654325,105450,False,2.0,2013
vincenium,72850,False,2.0,2013
76561198079278403,,,,
TheOneAndOnlyVinylScratch,366660,True,1.0,2015
nexusthedarkpegasus,,,,
76561198041240133,41700,True,2.0,2013
76561197964753680,,,,
76561198095735150,,,,
vipersun,228260,True,2.0,2015
76561198036998600,,,,
vitorgc03,,,,
76561198072588625,13210,True,2.0,2014
vixieys,,,,
76561198015620710,,,,
VladTheManWhoSoldTheWorld,,,,
76561198049093949,,,,
IfYouThinkImASmurfKYS,,,,
AHHAHAA,,,,
76561198071967604,,,,
76561198025298197,306460,True,2.0,2015
vmos,,,,
vinidias15,,,,
OfficialvnmZz,,,,
OfficialvnmZz,,,,
76561198071234865,,,,
76561198061375925,,,,
HeyCry,,,,
zVoidao,,,,
76561197990596976,,,,
76561198057198704,390290,True,2.0,0
volka,,,,
Volknur,,,,
76561198081645823,,,,
76561198072100344,,,,
76561198080164247,,,,
TheRealRubyRose,,,,
76561198077460901,,,,
76561198107103330,,,,
eksdeedeedee,225080,True,0.0,2014
Mickraff,,,,
VTG_Dark_Boy,,,,
76561198055899622,,,,
vs94,,,,
Vayndrohn,,,,
Vyraz,,,,
vyro_,,,,
76561198056966018,,,,
76561198088709404,,,,
terrib4d,303390,True,1.0,2014
7656319335278779,,,,
76561198194042214,,,,
8005123123,,,,
76561198041600501,,,,
W33dl3y,,,,
Koogie,,,,
76561198064923958,,,,
stevedude911,,,,
76561198078751822,,,,
76561198038743710,,,,
waddledum,259080,False,0.0,2013
wadvani,,,,
wafzaf,,,,
skinarena49,,,,
76561198085548011,,,,
andrewanel,,,,
egftw,,,,
ignaciomena22,,,,
KittyStella7,,,,
76561198103892586,,,,
76561198074212266,,,,
76561198073624860,419460,True,2.0,0
Don7panic,353360,True,0.0,2015
76561198044412023,,,,
76561198002933766,343750,False,2.0,0
stonedwalrus,,,,
ghirq,,,,
ExpoWaltzin,,,,
2red12,,,,
76561198093842609,,,,
NoculusRift,,,,
sexinahatyer,209540,False,0.0,0
76561198087699908,203210,True,2.0,2014
koongon,,,,
warawich,,,,
76561198061880504,,,,
STEAM0082987612,,,,
WCM03,220,False,0.0,2015
76561197977051585,247020,True,2.0,2015
warheads,8080,True,2.0,2015
76561198081095960,,,,
76561198077187699,,,,
76561198063509156,,,,
warpeddemon,,,,
76561198041012252,,,,
Warrfoxx,,,,
76561198043936680,,,,
crispysharp,,,,
76561198074309540,,,,
waspish,,,,
Watane_,,,,
76561198083396708,,,,
IRLShrex,346010,True,1.0,0
iluvsowon,269390,False,0.0,2014
76561198201838024,7510,True,2.0,2013
WateryMind,,,,
Waxhax92,,,,
Way2Saltyyy,,,,
OneShotOneKill-NoLuckJustSkill,,,,
76561198020933633,,,,
assassin11538,302830,True,2.0,2014
WBmannus,294160,True,2.0,2015
76561198058972456,,,,
76561198056968272,,,,
Weaselbeast,,,,
GossipWeasel,,,,
wecky,,,,
76561198082569416,,,,
76561198053081936,,,,
benoz11,224820,True,2.0,2013
76561198098955388,,,,
76561198036909594,94200,True,2.0,2013
76561198060678051,,,,
Ojandora,,,,
76561198059536225,,,,
76561198089526841,,,,
Wesmi,,,,
76561198027033328,,,,
76561198069683661,,,,
76561198044291528,,,,
76561197998198707,,,,
76561198068197314,,,,
bhgdkfjd,,,,
AnOddBandit,,,,
leadri,349700,False,2.0,2015
daemonslove,212480,True,1.0,2015
76561198061971210,,,,
wheelsod,113420,False,2.0,2014
LUK3Gaming,,,,
76561198107085491,,,,
SniffyDiagram,,,,
chocolate_fudge,,,,
ItsLeithal,,,,
WM8267,253920,True,1.0,2014
76561198060275481,274290,True,1.0,2014
76561198057894608,20510,False,2.0,2014
76561198071843235,,,,
AETGETVETETERTEWRTAWEAWETAW,,,,
whynotpink,,,,
RagelessGamer,,,,
KillShot2285,,,,
gRFLX,,,,
Whitetiger20032,,,,
76561198089638608,,,,
76561198042918873,,,,
thewhk,,,,
Spectre11,,,,
seuseupai,338170,True,0.0,2015
Emillllllllllllllllllllllll,,,,
76561198092627689,,,,
76561198080973222,,,,
sogogamer,,,,
LeZoidberg,,,,
76561198080481352,,,,
Whyulame,,,,
76561198062034910,,,,
76561198044635603,,,,
76561198029284067,,,,
re4ctive711,,,,
Wihan,,,,
wildboynz,271290,False,2.0,0
76561198103383125,,,,
76561198087992251,,,,
76561198074117031,13140,True,2.0,2013
ORIONSKZE,,,,
76561198077787409,,,,
William321,,,,
76561198083405389,,,,
thermo456,,,,
76561198050613457,,,,
76561198046521584,,,,
BrainsAccount,,,,
LudoTiddlywinks,,,,
visrut,,,,
76561198096068574,227160,False,2.0,2014
Quadriladder,,,,
76561198051319090,,,,
SuperVegito45,,,,
winterscout,,,,
76561198050354722,9900,True,0.0,2014
JD_Final,,,,
76561198106769224,,,,
76561198102278381,,,,
76561198090441831,,,,
Mordek4i,253710,False,1.0,0
TheWizardlyJew,444640,False,1.0,0
76561198096274939,,,,
76561198062002959,,,,
WL124,,,,
WNPlayer,,,,
wobas,,,,
76561198177315429,,,,
76561198026497579,,,,
76561198059607160,,,,
76561198006111583,,,,
WolficPower,,,,
BigBadWolfie,342980,False,0.0,2015
tharon1105,,,,
doyourdooty,,,,
76561198086214261,,,,
76561198069574961,,,,
rusinamiespoju,246090,True,2.0,2015
76561198118053619,,,,
76561198082003123,,,,
76561198049707644,,,,
76561198056266386,,,,
76561198053138682,,,,
Wonzy,,,,
woolicious926,,,,
Wooderino,,,,
76561198044458526,,,,
Wooden_Potato,,,,
76561198053795491,,,,
76561198072877501,,,,
76561198070326889,,,,
76561198084417670,,,,
76561198070714959,,,,
76561198035790591,,,,
mynameisalexandimcool,,,,
Epicownage234,,,,
Paladin69,,,,
76561198067446481,,,,
76561198069578096,433090,True,1.0,0
dominicmarti,65740,True,2.0,2014
SuperM,,,,
76561198126667463,,,,
99372239129374234543,,,,
overrusedmale,,,,
76561198051644506,233700,False,2.0,2015
jazzaftw,,,,
76561198067490430,,,,
baneoftheravenguard,,,,
Wycrome,,,,
imurmammyson,,,,
76561198072251286,,,,
76561198071591082,,,,
steamxanbunny,,,,
djjaraxxus,207230,False,2.0,2013
76561198043139195,340460,True,2.0,2015
76561198085399133,44320,True,2.0,2013
Xaztor,,,,
76561197981780630,,,,
Xboxman1012,,,,
candel,,,,
76561198103805487,,,,
76561198074856358,,,,
76561198082516370,,,,
WillRIPagain,274940,True,2.0,0
mainul,,,,
76561198141312385,,,,
76561198061412364,,,,
xeleee,,,,
Xenolitho,211600,True,2.0,2014
76561198086658851,211740,True,2.0,2014
BloodyBladeXero,,,,
76561197996424549,,,,
76561198079408469,,,,
76561198071620258,,,,
XIChemicalRage,8980,True,2.0,2011
birodocorta,33220,True,2.0,2011
Xierra,,,,
xingxing000,238910,False,2.0,0
xinyo,6900,False,2.0,2015
cretanarcher,284770,False,0.0,0
HoxtonBreakOutNet,,,,
qwertysmosh,,,,
76561198076474887,307230,True,2.0,0
76561198096612310,,,,
Killstreakz,301910,True,2.0,0
diehard2222,,,,
Arct1cFox,9480,True,2.0,2014
76561198072386721,,,,
XSTruff,,,,
L0RDVAD3R,,,,
3565Jason,243780,True,0.0,2014
thextractx,,,,
xtraincs,,,,
Jakkarinlivein,,,,
76561198151956298,,,,
Caelstrasza,,,,
76561198049676894,,,,
xwitch,107100,True,0.0,2013
laumir,,,,
daewrock,,,,
76561198066378009,360870,True,2.0,0
dethonador,,,,
XxdomoknightxX,,,,
76561198050050362,,,,
76561198103685074,,,,
76561198063593160,,,,
killblood,,,,
76561198072489977,,,,
76561198076336866,212480,True,0.0,0
76561198092342174,356670,True,0.0,2015
hanisadam,,,,
76561198065560688,,,,
Toedcat,,,,
76561198070778059,,,,
76561198067326494,,,,
76561198071993433,,,,
coryisbestgirl,,,,
76561198080188364,,,,
76561198119451313,335240,True,1.0,2015
76561198084544554,,,,
76561198041199233,,,,
76561198070991782,,,,
19te_Polska,,,,
76561198116464349,,,,
76561198079559689,,,,
ACExy,,,,
76561198130589106,,,,
76561198079662181,435870,True,0.0,0
76561198070745471,,,,
XCLASSIKS,480630,True,2.0,0
76561198088296689,,,,
LerKxA,219150,True,1.0,0
XxWolf_CalebxX,,,,
ArmyOfFreedom,,,,
Yabby11,,,,
itoggledheavydontrptmeplx,501760,False,0.0,0
hasnulroslani,431360,False,2.0,0
hella_gaming,,,,
YakuzaLeader,6550,True,2.0,2014
76561198066214102,,,,
76561198024894178,,,,
76561198066279729,45700,True,0.0,2013
inacioy,206420,True,1.0,2013
76561198042111289,237370,True,2.0,2014
76561198060571519,508590,False,0.0,0
76561198063156295,,,,
YaraManco,,,,
76561198098219771,,,,
goosmurf,,,,
typic41,,,,
76561198075740390,,,,
76561198093695145,,,,
YaYa7979,,,,
Yaybies,,,,
YayHarry101,,,,
76561198075993539,,,,
ydok4,219990,True,1.0,0
michaelbkk,370240,False,2.0,2015
76561198044715921,234630,True,2.0,0
JakDaRippa,,,,
76561198074056379,,,,
noah98,,,,
76561198045722351,,,,
DurryMunch,,,,
yetibaconz,,,,
76561198066862793,,,,
76561197986717785,310360,True,0.0,2015
Hansstudio,,,,
FreezeSpy,326410,True,2.0,2015
76561198093972974,321060,True,2.0,2015
Yingzi12,,,,
LSF4123,,,,
Clemmph,,,,
76561198047600764,247240,True,1.0,2014
76561198064117221,,,,
76561198084659369,,,,
YogPoz,,,,
akame11,,,,
althanoob,,,,
yolofaceguy,,,,
pokeymaster420,,,,
YoloSwaghetti,,,,
Cubichair,,,,
losnintendos,,,,
InjectingMarijuanas,,,,
Beer8XL,,,,
76561198076250691,,,,
76561198085850670,,,,
SomeoneNamedLink,,,,
76561198058412282,,,,
RedbullGivesYouWingsButNotM8s,,,,
you31,269310,True,2.0,2014
lildoggo,,,,
Harbringer-of-sorrow,57740,False,2.0,2014
76561198082220592,,,,
Yourfacegodammit,,,,
prettygoodjpg,45710,True,0.0,2011
Shufflerpwn,65800,True,2.0,2011
76561198154660282,41600,True,1.0,2011
76561198074281317,,,,
76561198046387164,349580,True,1.0,2015
bajuthor,270210,True,2.0,2014
76561198093262586,,,,
76561198082256064,,,,
YrGrenUnker,475230,True,0.0,0
76561198044298623,382110,True,2.0,0
373848099,9870,True,1.0,2014
LEMONLIAM13,,,,
ytterbiumdioxide,,,,
Thedcgamer,,,,
76561198012455565,,,,
Yugikun,,,,
jietzaii,,,,
76561198084176260,,,,
sumgrizzly,,,,
76561197966227291,,,,
76561198127974061,,,,
AqUaH20LiFe,,,,
yungcoconut,,,,
76561198071676311,,,,
1440454,,,,
76561198046804355,,,,
sentientdorito,,,,
76561198094437585,,,,
yunstar12,,,,
LeoneOfTheDark,,,,
76561198081219970,,,,
76561198121985910,,,,
76561198093547083,363970,False,2.0,2015
76561198063235007,252950,False,1.0,0
obviouslyhjy69,1520,True,2.0,2014
yvanne,,,,
skyrise21,,,,
brockless,,,,
76561198086096492,370100,True,2.0,2015
76561198086721852,,,,
zazaki,213650,True,0.0,2015
76561198041352302,,,,
76561198045797344,,,,
ZachariahDEGR,,,,
f0rce_aus,449540,True,2.0,0
zadadrian,,,,
zadow3n,299640,True,2.0,2014
Zahkc,,,,
sirnephilim,299540,True,2.0,2014
GRRRRRRRRRRRRRRRRRRRRRR,282140,True,0.0,2015
76561198028024146,230310,True,2.0,2013
76561198083532177,321060,True,2.0,2014
76561198079194020,,,,
The_Zok3r,,,,
76561198100189015,,,,
Zanoscar,,,,
76561198041106810,,,,
comradebeeblebrox,,,,
worstcardinthegame,,,,
snakedog,,,,
76561198059361683,,,,
larsantonello,48240,False,1.0,0
76561198036349629,,,,
zayyntt,,,,
headphoneactortk,,,,
76561198000614468,51100,True,2.0,2013
76561198061243251,241260,True,2.0,2014
76561198044426967,,,,
76561197988367411,,,,
ZoranAUS,,,,
76561198032761517,,,,
Zedoth,,,,
76561198083185396,,,,
76561198064736339,8600,True,2.0,2013
Zeimcrazygamer,,,,
Zejus,429050,True,2.0,0
76561198071182149,35420,False,2.0,2014
76561198098839681,251170,False,0.0,2015
thabogg,293320,False,2.0,2014
Zelousssyy,306660,True,2.0,2014
xiaojian1234,452320,False,2.0,0
76561197972452208,361330,False,1.0,2015
ZenAndZen,292180,False,2.0,2014
Zender6092,263280,False,2.0,2015
76561198061794492,224600,False,0.0,2015
76561198054605639,236390,False,2.0,2015
webo2456,,,,
76561198100640611,91310,False,0.0,2014
zenonist,,,,
zenRoxas,,,,
vschutz,,,,
datzeph,,,,
24596,,,,
Str1der_MedicingLF6v6Team,226700,False,1.0,2013
EVERGRAS,,,,
76561198075591109,,,,
ZeroLithium,,,,
76561198016761283,,,,
zerogeewhiz,257710,True,2.0,2014
nayda56,,,,
ZesK0,,,,
Thatdamnninjasloth,,,,
OnePieceAce,,,,
ZeuDASI,,,,
76561198103247656,,,,
CocklesnCream,,,,
76561198035607937,,,,
ZeVexKryor,,,,
ZezmickShoc,,,,
ZezzMan,32370,True,2.0,2013
zGoMB,,,,
yournansbanana,,,,
12345676543456789098543,,,,
76561198081125684,323500,False,0.0,2014
76561198058473103,,,,
ziggerastica6,,,,
76561197987307155,,,,
Zigzagvin,,,,
76561198040918962,,,,
76561198097725340,,,,
0445233,,,,
76561198050401677,,,,
76561198093939281,,,,
ZingChickenWings,,,,
imzinnx,99700,True,2.0,2014
76561198058742898,,,,
76561198043979877,,,,
76561198018684159,,,,
guysthethermaldrillgetit,332570,True,1.0,2015
Zacmanmerl,,,,
zombi_anon,,,,
zombieskiler6969,,,,
zomgclan,,,,
76561197970723780,,,,
76561198063661942,,,,
76561198088701303,,,,
76561198061805148,,,,
76561198162831665,48720,True,2.0,2013
matteth7,,,,
ristoff-,331200,True,2.0,0
pdiddymohouze,,,,
thezooch,,,,
zourock,,,,
76561198018596082,,,,
diegoroc,,,,
zraicis,244210,True,2.0,0
Zrkom3,,,,
76561198096745769,,,,
76561198042297860,,,,
slipperypoet,,,,
zucchin1,,,,
Zugwars,,,,
zuilde,94000,True,2.0,2014
76561197963587066,,,,
76561198032187803,317400,True,0.0,0
bbl10,208670,True,0.0,0
FeelMyBeard,,,,
76561198089965977,,,,
76561197970519274,,,,
76561198007988877,,,,
76561198050358552,,,,
st0p-stalk,,,,
RagTheRed,,,,
76561198067280662,,,,
76561198043052779,,,,
76561198084453177,,,,
GamerGunGrenade,,,,
SMGOP,369400,False,2.0,2015
AlturnaxTabonite,,,,
herp-a-derp,,,,
76561198096246986,252530,True,2.0,2015
Mitch8910,,,,
76561198009133922,,,,
YoshiWhoGames,,,,
