genres,release_year,id,app_name
Casual,2017,674940.0,Stick Fight: The Game
Indie,2017,674940.0,Stick Fight: The Game
,,697330.0,Dronihilation VR
Adventure,2017,697490.0,Space Wrangler
Casual,2017,697490.0,Space Wrangler
Indie,2017,697490.0,Space Wrangler
Racing,2017,697490.0,Space Wrangler
Simulation,2017,697490.0,Space Wrangler
Early Access,2017,697490.0,Space Wrangler
Action,2017,726050.0,Stick Fight: The Game OST
Casual,2017,726050.0,Stick Fight: The Game OST
Indie,2017,726050.0,Stick Fight: The Game OST
Adventure,2017,723170.0,Pale Spectrum - The Soundtrack of Gray Magic
Indie,2017,723170.0,Pale Spectrum - The Soundtrack of Gray Magic
Action,,697870.0,Cruz Brothers
Indie,,697870.0,Cruz Brothers
Action,2017,625580.0,The Cleansing - Versus
Indie,2017,625580.0,The Cleansing - Versus
RPG,2017,625580.0,The Cleansing - Versus
Strategy,2017,625580.0,The Cleansing - Versus
Early Access,2017,625580.0,The Cleansing - Versus
Adventure,2017,688570.0,Romance with Chocolate - Hidden Object in Paris
Casual,2017,688570.0,Romance with Chocolate - Hidden Object in Paris
Indie,2017,688570.0,Romance with Chocolate - Hidden Object in Paris
Animation &amp; Modeling,2017,707410.0,Marvelous Designer 7 For Steam
Design &amp; Illustration,2017,707410.0,Marvelous Designer 7 For Steam
Adventure,2017,714570.0,Hidden Object - Tools
Casual,2017,714570.0,Hidden Object - Tools
Indie,2017,714570.0,Hidden Object - Tools
Strategy,2017,714570.0,Hidden Object - Tools
Action,2018,644000.0,INTERSTELLAR PRIME
Adventure,2018,644000.0,INTERSTELLAR PRIME
Indie,2018,644000.0,INTERSTELLAR PRIME
RPG,2018,644000.0,INTERSTELLAR PRIME
Simulation,2018,644000.0,INTERSTELLAR PRIME
Strategy,2018,644000.0,INTERSTELLAR PRIME
Early Access,2018,644000.0,INTERSTELLAR PRIME
Action,2017,708830.0,The Armament Project
Indie,2017,708830.0,The Armament Project
Adventure,2017,715440.0,Choice of the Cat
Indie,2017,715440.0,Choice of the Cat
RPG,2017,715440.0,Choice of the Cat
Adventure,2017,722600.0,The Last Monster Master
Indie,2017,722600.0,The Last Monster Master
RPG,2017,722600.0,The Last Monster Master
Action,2017,671260.0,GOKEN
RPG,2017,671260.0,GOKEN
Action,2017,715770.0,GOKEN - Original Soundtrack
RPG,2017,715770.0,GOKEN - Original Soundtrack
Action,2017,622610.0,Cult: Fear Inside
Indie,2017,622610.0,Cult: Fear Inside
Early Access,2017,622610.0,Cult: Fear Inside
Adventure,2017,713080.0,President Evil
Indie,2017,713080.0,President Evil
Action,2017,713520.0,Adventures of Heroes
Adventure,2017,713520.0,Adventures of Heroes
Casual,2017,713520.0,Adventures of Heroes
Indie,2017,713520.0,Adventures of Heroes
Action,2017,705800.0,Astroe
Indie,2017,705800.0,Astroe
Casual,2017,686760.0,Carpe Diem: Reboot
Indie,2017,686760.0,Carpe Diem: Reboot
Casual,2017,713780.0,Trials of the Illuminati: Amazing Wildlife Jigsaws
Indie,2017,713780.0,Trials of the Illuminati: Amazing Wildlife Jigsaws
Simulation,2017,713780.0,Trials of the Illuminati: Amazing Wildlife Jigsaws
Adventure,2017,678090.0,Symploké: La Leyenda de Gustavo Bueno (Capítulo 1)
Free to Play,2017,678090.0,Symploké: La Leyenda de Gustavo Bueno (Capítulo 1)
Indie,2017,678090.0,Symploké: La Leyenda de Gustavo Bueno (Capítulo 1)
Action,2017,715060.0,Lost in the Forest
Casual,2017,715060.0,Lost in the Forest
Indie,2017,715060.0,Lost in the Forest
Accounting,2017,677310.0,MyMoney
Utilities,2017,677310.0,MyMoney
Audio Production,2016,629520.0,Soundpad
Utilities,2016,629520.0,Soundpad
Action,2017,713530.0,Armored Kitten
Indie,2017,713530.0,Armored Kitten
RPG,2017,713530.0,Armored Kitten
Action,2017,681900.0,ionAXXIA
Indie,2017,681900.0,ionAXXIA
Early Access,2017,681900.0,ionAXXIA
Action,2017,717910.0,Bubble Rush
Adventure,2017,717910.0,Bubble Rush
Casual,2017,717910.0,Bubble Rush
Indie,2017,717910.0,Bubble Rush
Action,2017,685700.0,Asteroid Hunter
Casual,2017,685700.0,Asteroid Hunter
Indie,2017,685700.0,Asteroid Hunter
,,631120.0,RAYBEEM - Live in Your Music
Action,2017,685050.0,Spartan
Indie,2017,685050.0,Spartan
Casual,2017,346760.0,ProtoMasons
Indie,2017,346760.0,ProtoMasons
Simulation,2017,346760.0,ProtoMasons
Early Access,2017,346760.0,ProtoMasons
Action,2017,681190.0,Secrets of Arcadia
Adventure,2017,681190.0,Secrets of Arcadia
Indie,2017,681190.0,Secrets of Arcadia
RPG,2017,681190.0,Secrets of Arcadia
Action,2017,696140.0,No Heroes Here
Adventure,2017,696140.0,No Heroes Here
Casual,2017,696140.0,No Heroes Here
Indie,2017,696140.0,No Heroes Here
Simulation,2017,696140.0,No Heroes Here
Strategy,2017,696140.0,No Heroes Here
Action,2017,691850.0,The Mines of Morseph
Adventure,2017,691850.0,The Mines of Morseph
Indie,2017,691850.0,The Mines of Morseph
RPG,2017,691850.0,The Mines of Morseph
Action,2017,727050.0,Road Redemption - Early Prototype
Adventure,2017,727050.0,Road Redemption - Early Prototype
Indie,2017,727050.0,Road Redemption - Early Prototype
Racing,2017,727050.0,Road Redemption - Early Prototype
Simulation,2017,727050.0,Road Redemption - Early Prototype
Casual,2017,686940.0,Captivus
Strategy,2017,686940.0,Captivus
Early Access,2017,686940.0,Captivus
Indie,2017,716940.0,Grape Jelly
Action,2017,695740.0,EVE Online: 1 Month Omega Time
Free to Play,2017,695740.0,EVE Online: 1 Month Omega Time
Massively Multiplayer,2017,695740.0,EVE Online: 1 Month Omega Time
RPG,2017,695740.0,EVE Online: 1 Month Omega Time
Strategy,2017,695740.0,EVE Online: 1 Month Omega Time
Casual,2017,709500.0,Captivus - Founder's Edition
Strategy,2017,709500.0,Captivus - Founder's Edition
Action,2017,695741.0,EVE Online: 3 Months Omega Time
Free to Play,2017,695741.0,EVE Online: 3 Months Omega Time
Massively Multiplayer,2017,695741.0,EVE Online: 3 Months Omega Time
RPG,2017,695741.0,EVE Online: 3 Months Omega Time
Strategy,2017,695741.0,EVE Online: 3 Months Omega Time
Action,2017,695742.0,EVE Online: 6 Months Omega Time
Free to Play,2017,695742.0,EVE Online: 6 Months Omega Time
Massively Multiplayer,2017,695742.0,EVE Online: 6 Months Omega Time
RPG,2017,695742.0,EVE Online: 6 Months Omega Time
Strategy,2017,695742.0,EVE Online: 6 Months Omega Time
Action,2017,718140.0,Domino Dungeon
Casual,2017,718140.0,Domino Dungeon
Indie,2017,718140.0,Domino Dungeon
Simulation,2017,718140.0,Domino Dungeon
Casual,2017,724170.0,Solar Lander
Indie,2017,724170.0,Solar Lander
Simulation,2017,724170.0,Solar Lander
Early Access,2017,724170.0,Solar Lander
Action,2017,619670.0,Huge Bang Bang
Indie,2017,619670.0,Huge Bang Bang
RPG,2017,619670.0,Huge Bang Bang
Early Access,2017,619670.0,Huge Bang Bang
Adventure,2018,604550.0,Reality Incognita
Early Access,2018,604550.0,Reality Incognita
,,707580.0,AFFECTED: The Manor
Casual,2017,717320.0,Tales of Inca - Lost Land
Casual,2017,637748.0,Rocksmith® 2014 Edition – Remastered – Four Tops Song Pack
Simulation,2017,637748.0,Rocksmith® 2014 Edition – Remastered – Four Tops Song Pack
Casual,2017,637749.0,Rocksmith® 2014 Edition – Remastered – Four Tops - “I Can’t Help Myself (Sugar Pie Honey Bunch)”
Simulation,2017,637749.0,Rocksmith® 2014 Edition – Remastered – Four Tops - “I Can’t Help Myself (Sugar Pie Honey Bunch)”
Casual,2017,637750.0,Rocksmith® 2014 Edition – Remastered – Four Tops - “Bernadette”
Simulation,2017,637750.0,Rocksmith® 2014 Edition – Remastered – Four Tops - “Bernadette”
Indie,2017,712630.0,Battle Chasers: Nightwar Digital Extras
RPG,2017,712630.0,Battle Chasers: Nightwar Digital Extras
Casual,2017,637752.0,Rocksmith® 2014 Edition – Remastered – Four Tops - “It’s the Same Old Song”
Simulation,2017,637752.0,Rocksmith® 2014 Edition – Remastered – Four Tops - “It’s the Same Old Song”
Action,2017,702620.0,Wrecking Towers
Casual,2017,702620.0,Wrecking Towers
Indie,2017,702620.0,Wrecking Towers
Action,2017,654050.0,JYDGE
Indie,2017,654050.0,JYDGE
RPG,2017,654050.0,JYDGE
Simulation,2017,654050.0,JYDGE
Strategy,2017,654050.0,JYDGE
Casual,2017,637751.0,Rocksmith® 2014 Edition – Remastered – Four Tops - “Reach Out I'll Be There”
Simulation,2017,637751.0,Rocksmith® 2014 Edition – Remastered – Four Tops - “Reach Out I'll Be There”
Action,2017,683210.0,Apez
Indie,2017,683210.0,Apez
Adventure,2017,635790.0,How to Fool a Liar King
Casual,2017,635790.0,How to Fool a Liar King
Indie,2017,635790.0,How to Fool a Liar King
Action,2017,696540.0,60 Second Strike
Indie,2017,696540.0,60 Second Strike
Adventure,2018,573320.0,Underhero
Indie,2018,573320.0,Underhero
RPG,2018,573320.0,Underhero
Action,2017,713160.0,After Death
Adventure,2017,713160.0,After Death
Indie,2017,713160.0,After Death
Action,2017,709790.0,The Red Front
Indie,2017,709790.0,The Red Front
Casual,2017,701910.0,Dawn of a Soul
Indie,2017,701910.0,Dawn of a Soul
Indie,2017,716870.0,Gravity Ball
Simulation,2017,622358.0,FSX Steam Edition: Night Environment Denmark Add-On
Casual,2017,710310.0,Hopscotch
Indie,2017,710310.0,Hopscotch
Sports,2017,710310.0,Hopscotch
Casual,2017,710940.0,Owl's Midnight Journey
Indie,2017,710940.0,Owl's Midnight Journey
Simulation,2017,710940.0,Owl's Midnight Journey
Adventure,2017,712070.0,Lantern of Worlds
RPG,2017,712070.0,Lantern of Worlds
Action,2017,605940.0,Awesomenauts - Soulhuntress Raelynn Skin
Indie,2017,605940.0,Awesomenauts - Soulhuntress Raelynn Skin
Strategy,2017,605940.0,Awesomenauts - Soulhuntress Raelynn Skin
Action,2017,714640.0,Abstractanoid
Casual,2017,714640.0,Abstractanoid
Indie,2017,714640.0,Abstractanoid
Simulation,2017,714640.0,Abstractanoid
Early Access,2017,714640.0,Abstractanoid
Action,2017,713800.0,Infinite Gateway
Casual,2017,713800.0,Infinite Gateway
Indie,2017,713800.0,Infinite Gateway
Simulation,2017,713800.0,Infinite Gateway
Early Access,2017,713800.0,Infinite Gateway
Indie,2017,718520.0,Fantasy Grounds - A07: Alchemist's Errand (5E)
RPG,2017,718520.0,Fantasy Grounds - A07: Alchemist's Errand (5E)
Strategy,2017,718520.0,Fantasy Grounds - A07: Alchemist's Errand (5E)
Indie,2017,727870.0,Fantasy Grounds - Midgard Heroes (5E)
RPG,2017,727870.0,Fantasy Grounds - Midgard Heroes (5E)
Strategy,2017,727870.0,Fantasy Grounds - Midgard Heroes (5E)
Indie,2017,706700.0,Fantasy Grounds - Village Backdrop: Hard Bay (5E)
RPG,2017,706700.0,Fantasy Grounds - Village Backdrop: Hard Bay (5E)
Strategy,2017,706700.0,Fantasy Grounds - Village Backdrop: Hard Bay (5E)
Casual,2017,391240.0,Forgotten Lore
Indie,2017,391240.0,Forgotten Lore
Massively Multiplayer,2017,391240.0,Forgotten Lore
Strategy,2017,391240.0,Forgotten Lore
Free to Play,2016,690060.0,SORE
Indie,2016,690060.0,SORE
Casual,2017,702180.0,Mafia is Alive
Indie,2017,702180.0,Mafia is Alive
Massively Multiplayer,2017,702180.0,Mafia is Alive
RPG,2017,702180.0,Mafia is Alive
Early Access,2017,702180.0,Mafia is Alive
Adventure,2017,713610.0,Qbike: Crypto Motorcycles
Casual,2017,713610.0,Qbike: Crypto Motorcycles
Indie,2017,713610.0,Qbike: Crypto Motorcycles
Racing,2017,713610.0,Qbike: Crypto Motorcycles
Simulation,2017,713610.0,Qbike: Crypto Motorcycles
Sports,2017,713610.0,Qbike: Crypto Motorcycles
Early Access,2017,713610.0,Qbike: Crypto Motorcycles
Action,2017,654700.0,Unearthing Process
Adventure,2017,654700.0,Unearthing Process
Casual,2017,654700.0,Unearthing Process
Indie,2017,654700.0,Unearthing Process
Early Access,2017,654700.0,Unearthing Process
Indie,2017,656530.0,Pro Gamer Manager 2
Simulation,2017,656530.0,Pro Gamer Manager 2
Sports,2017,656530.0,Pro Gamer Manager 2
Strategy,2017,656530.0,Pro Gamer Manager 2
Early Access,2017,656530.0,Pro Gamer Manager 2
Strategy,2017,583590.0,Arms Race - TCWE
Adventure,2017,253230.0,A Hat in Time
Indie,2017,253230.0,A Hat in Time
,,580520.0,Water Planet
,,705100.0,Marshmallow Melee
Action,2017,712210.0,RUNRUNRUN
Casual,2017,712210.0,RUNRUNRUN
Indie,2017,712210.0,RUNRUNRUN
Simulation,2017,675350.0,X-Plane 11 - Add-on: Aerosoft - Airport Stuttgart
Photo Editing,2017,679550.0,CyberLink PhotoDirector 9 Ultra
Casual,2017,713050.0,Vampires!
Indie,2017,713050.0,Vampires!
Action,2017,457730.0,Mushroom Wars 2
Indie,2017,457730.0,Mushroom Wars 2
Strategy,2017,457730.0,Mushroom Wars 2
Casual,2017,729250.0,Jam Studio VR - Disney Camp Rock Bundle
Casual,2017,729260.0,Jam Studio VR - Disney Stars Bundle
Indie,2017,595420.0,Franchise Hockey Manager 4
Simulation,2017,595420.0,Franchise Hockey Manager 4
Sports,2017,595420.0,Franchise Hockey Manager 4
Strategy,2017,595420.0,Franchise Hockey Manager 4
Casual,2017,593490.0,Empire Architect
Indie,2017,593490.0,Empire Architect
RPG,2017,593490.0,Empire Architect
Simulation,2017,593490.0,Empire Architect
Strategy,2017,593490.0,Empire Architect
Action,2017,629400.0,Mall Mayhem
Indie,2017,629400.0,Mall Mayhem
Action,2017,684300.0,BLADENET
Casual,2017,684300.0,BLADENET
Indie,2017,684300.0,BLADENET
Indie,2017,710250.0,Pet Squad Racing
Racing,2017,710250.0,Pet Squad Racing
Early Access,2017,710250.0,Pet Squad Racing
,,650620.0,The Zero Dome
Indie,2017,718970.0,Gone Astray
Casual,2017,718330.0,Cubic
Indie,2017,718330.0,Cubic
Casual,2017,670560.0,3D MiniGolf: Candy Shop
Simulation,2017,670560.0,3D MiniGolf: Candy Shop
Sports,2017,670560.0,3D MiniGolf: Candy Shop
,,716900.0,El Ministerio del Tiempo VR: Salva el tiempo
RPG,2017,718830.0,Unrested Development
Casual,2017,718490.0,LOGistICAL: Japan
Indie,2017,718490.0,LOGistICAL: Japan
Strategy,2017,718490.0,LOGistICAL: Japan
,,699390.0,Knife Club VR
Action,2017,678740.0,Prime Arena - Founder Pack
Free to Play,2017,678740.0,Prime Arena - Founder Pack
Massively Multiplayer,2017,678740.0,Prime Arena - Founder Pack
Adventure,2017,723940.0,Hidden Expedition: The Fountain of Youth Collector's Edition
Casual,2017,723940.0,Hidden Expedition: The Fountain of Youth Collector's Edition
Casual,2017,699600.0,PEG
Indie,2017,699600.0,PEG
Strategy,2017,699600.0,PEG
Indie,2017,665500.0,Offworld Trading Company - Conspicuous Consumption DLC
Simulation,2017,665500.0,Offworld Trading Company - Conspicuous Consumption DLC
Strategy,2017,665500.0,Offworld Trading Company - Conspicuous Consumption DLC
Indie,,555980.0,The Dungeon of Destiny
RPG,,555980.0,The Dungeon of Destiny
Action,2017,724280.0,Crankies Workshop: Freebot Assembly
Casual,2017,724280.0,Crankies Workshop: Freebot Assembly
Free to Play,2017,724280.0,Crankies Workshop: Freebot Assembly
Indie,2017,724280.0,Crankies Workshop: Freebot Assembly
Simulation,2017,724280.0,Crankies Workshop: Freebot Assembly
Strategy,2017,724280.0,Crankies Workshop: Freebot Assembly
Indie,2017,727810.0,Fantasy Grounds - Pathfinder RPG - Carrion Crown AP 1: The Haunting of Harrowstone (PFRPG)
RPG,2017,727810.0,Fantasy Grounds - Pathfinder RPG - Carrion Crown AP 1: The Haunting of Harrowstone (PFRPG)
Strategy,2017,727810.0,Fantasy Grounds - Pathfinder RPG - Carrion Crown AP 1: The Haunting of Harrowstone (PFRPG)
Action,2017,702980.0,The Surge - Fire & Ice Weapon Pack
RPG,2017,702980.0,The Surge - Fire & Ice Weapon Pack
Action,2017,614090.0,Deadbeat Heroes
Action,2017,714380.0,Deadbeat Heroes: Collector's Upgrade
,2017,712400.0,The Mix
Indie,2017,728640.0,Fantasy Grounds - Pathfinder RPG - Hell's Rebels AP 1: In Hell's Bright Shadow (PFRPG)
RPG,2017,728640.0,Fantasy Grounds - Pathfinder RPG - Hell's Rebels AP 1: In Hell's Bright Shadow (PFRPG)
Strategy,2017,728640.0,Fantasy Grounds - Pathfinder RPG - Hell's Rebels AP 1: In Hell's Bright Shadow (PFRPG)
Casual,2017,637753.0,Rocksmith® 2014 Edition – Remastered – 2000s Mix Song Pack III
Simulation,2017,637753.0,Rocksmith® 2014 Edition – Remastered – 2000s Mix Song Pack III
Casual,2017,637754.0,Rocksmith® 2014 Edition – Remastered – Hinder - “Lips of an Angel”
Simulation,2017,637754.0,Rocksmith® 2014 Edition – Remastered – Hinder - “Lips of an Angel”
Casual,2017,637755.0,Rocksmith® 2014 Edition – Remastered – Band of Horses - “The Funeral”
Simulation,2017,637755.0,Rocksmith® 2014 Edition – Remastered – Band of Horses - “The Funeral”
Casual,2017,637756.0,Rocksmith® 2014 Edition – Remastered – Kelly Clarkson - “Breakaway”
Simulation,2017,637756.0,Rocksmith® 2014 Edition – Remastered – Kelly Clarkson - “Breakaway”
Indie,2017,705020.0,Bottom of the 9th
Sports,2017,705020.0,Bottom of the 9th
Strategy,2017,705020.0,Bottom of the 9th
Indie,2017,731810.0,Fantasy Grounds - Village Backdrop : Woodridge (5E)
RPG,2017,731810.0,Fantasy Grounds - Village Backdrop : Woodridge (5E)
Strategy,2017,731810.0,Fantasy Grounds - Village Backdrop : Woodridge (5E)
Indie,2017,732180.0,Fantasy Grounds - Compass Point #05: The Tower of Lord Munch (PFRPG)
RPG,2017,732180.0,Fantasy Grounds - Compass Point #05: The Tower of Lord Munch (PFRPG)
Strategy,2017,732180.0,Fantasy Grounds - Compass Point #05: The Tower of Lord Munch (PFRPG)
Action,2017,705450.0,Wunderdoktor
Adventure,2017,705450.0,Wunderdoktor
Indie,2017,705450.0,Wunderdoktor
Adventure,2017,715510.0,Run Zeus Run
Casual,2017,715510.0,Run Zeus Run
Indie,2017,715510.0,Run Zeus Run
Action,2017,551060.0,Creekside Creep Invasion
Indie,2017,551060.0,Creekside Creep Invasion
RPG,2017,551060.0,Creekside Creep Invasion
Action,2017,730080.0,Wunderdoktor - Official Soundtrack
Adventure,2017,730080.0,Wunderdoktor - Official Soundtrack
Indie,2017,730080.0,Wunderdoktor - Official Soundtrack
Indie,2017,732220.0,Fantasy Grounds - Unlikely Heroes (5E)
RPG,2017,732220.0,Fantasy Grounds - Unlikely Heroes (5E)
Strategy,2017,732220.0,Fantasy Grounds - Unlikely Heroes (5E)
Adventure,2017,723930.0,Dark Romance: Vampire in Love Collector's Edition
Casual,2017,723930.0,Dark Romance: Vampire in Love Collector's Edition
Adventure,2017,709470.0,Mirrors
Casual,2017,709470.0,Mirrors
Indie,2017,709470.0,Mirrors
Strategy,2017,709470.0,Mirrors
Action,2017,713950.0,INWAY
Casual,2017,713950.0,INWAY
Indie,2017,713950.0,INWAY
Casual,2017,721430.0,My Coloring Book: Animals
Indie,2017,721430.0,My Coloring Book: Animals
Action,2017,642280.0,Grim Dawn - Ashes of Malmouth Expansion
Adventure,2017,642280.0,Grim Dawn - Ashes of Malmouth Expansion
Indie,2017,642280.0,Grim Dawn - Ashes of Malmouth Expansion
RPG,2017,642280.0,Grim Dawn - Ashes of Malmouth Expansion
Casual,2017,659870.0,Don't Die!
Indie,2017,659870.0,Don't Die!
Strategy,2017,659870.0,Don't Die!
Casual,2017,722250.0,Feeding The Monster
Indie,2017,722250.0,Feeding The Monster
RPG,2001,695630.0,新仙剑奇侠传 单机版(Chinese Paladin：Sword and Fairy)
Action,2017,632050.0,The Village
Casual,2017,632050.0,The Village
Indie,2017,632050.0,The Village
Strategy,2017,632050.0,The Village
,,418650.0,Space Pirate Trainer
Casual,2017,688620.0,Tiny Force Deluxe
Indie,2017,688620.0,Tiny Force Deluxe
RPG,2017,688620.0,Tiny Force Deluxe
Strategy,2017,688620.0,Tiny Force Deluxe
,,660570.0,Million Arthur VR: Character Command RPG
Adventure,2017,602430.0,Yono and the Celestial Elephants
Indie,2017,602430.0,Yono and the Celestial Elephants
Casual,2017,676420.0,SiNKR
Indie,2017,676420.0,SiNKR
Action,2017,655370.0,Train Bandit
Indie,2017,655370.0,Train Bandit
Indie,2018,709280.0,Island Build Masters
RPG,2018,709280.0,Island Build Masters
Simulation,2018,709280.0,Island Build Masters
Early Access,2018,709280.0,Island Build Masters
Adventure,2018,728170.0,A Near Dawn
Indie,2018,728170.0,A Near Dawn
Indie,2017,713540.0,Neptunian Donut
Casual,2017,595960.0,Pinball Wicked
Indie,2017,595960.0,Pinball Wicked
Simulation,2017,595960.0,Pinball Wicked
Early Access,2017,595960.0,Pinball Wicked
Action,2017,712010.0,Chevo Lurker: Exodus
Adventure,2017,712010.0,Chevo Lurker: Exodus
RPG,2017,712010.0,Chevo Lurker: Exodus
Action,2017,722800.0,Heliborne - Polish Armed Forces Camouflage Pack
Indie,2017,722800.0,Heliborne - Polish Armed Forces Camouflage Pack
Massively Multiplayer,2017,722800.0,Heliborne - Polish Armed Forces Camouflage Pack
Action,2017,721670.0,Frontiers.io
Adventure,2017,721670.0,Frontiers.io
Casual,2017,721670.0,Frontiers.io
Indie,2017,721670.0,Frontiers.io
Racing,2017,721670.0,Frontiers.io
Simulation,2017,721670.0,Frontiers.io
Sports,2017,721670.0,Frontiers.io
Strategy,2017,721670.0,Frontiers.io
Action,2017,730490.0,Heliborne - Search and Rescue Camouflage Pack
Indie,2017,730490.0,Heliborne - Search and Rescue Camouflage Pack
Massively Multiplayer,2017,730490.0,Heliborne - Search and Rescue Camouflage Pack
Adventure,2017,576613.0,Galaxy Girls - Erica Alone in Deep Space
Casual,2017,576613.0,Galaxy Girls - Erica Alone in Deep Space
Indie,2017,576613.0,Galaxy Girls - Erica Alone in Deep Space
,,721540.0,Cursed Isles
Adventure,2017,694180.0,MobileZombie
Casual,2017,694180.0,MobileZombie
Free to Play,2017,694180.0,MobileZombie
Indie,2017,694180.0,MobileZombie
Action,2017,682370.0,Pooper Scooper
Casual,2017,682370.0,Pooper Scooper
Indie,2017,682370.0,Pooper Scooper
Adventure,2017,712620.0,Shattered
Indie,2017,712620.0,Shattered
Action,2017,547970.0,Celestial Breach
Indie,2017,547970.0,Celestial Breach
Casual,2017,658060.0,Valentine Panic
Indie,2017,658060.0,Valentine Panic
RPG,2017,658060.0,Valentine Panic
Simulation,2017,658060.0,Valentine Panic
Strategy,2017,658060.0,Valentine Panic
Adventure,2017,688930.0,City of Ages: Picture Supportive Text MUD (server and client included)
Indie,2017,688930.0,City of Ages: Picture Supportive Text MUD (server and client included)
Massively Multiplayer,2017,688930.0,City of Ages: Picture Supportive Text MUD (server and client included)
RPG,2017,688930.0,City of Ages: Picture Supportive Text MUD (server and client included)
Strategy,2017,688930.0,City of Ages: Picture Supportive Text MUD (server and client included)
Adventure,2017,701680.0,The Legend of Slime
Indie,2017,701680.0,The Legend of Slime
Strategy,2017,701680.0,The Legend of Slime
Racing,2017,573070.0,BAFL - Brakes Are For Losers
Indie,2017,451340.0,Gold Rush: The Game
Simulation,2017,451340.0,Gold Rush: The Game
Action,2017,714880.0,大乱斗 Chaos Battle
Adventure,2017,714880.0,大乱斗 Chaos Battle
Casual,2017,714880.0,大乱斗 Chaos Battle
Indie,2017,714880.0,大乱斗 Chaos Battle
Massively Multiplayer,2017,714880.0,大乱斗 Chaos Battle
Strategy,2017,714880.0,大乱斗 Chaos Battle
Adventure,2017,731320.0,Speebot
Casual,2017,731320.0,Speebot
Indie,2017,731320.0,Speebot
Adventure,2017,661550.0,Space Geekz - The Crunchy Flakes Conspiracy
Action,2017,717840.0,Viral
Casual,2017,717840.0,Viral
Indie,2017,717840.0,Viral
Indie,2017,707220.0,The Base
Strategy,2017,707220.0,The Base
Early Access,2017,707220.0,The Base
Design &amp; Illustration,2017,726480.0,CPUCores :: System Hardware Analyzer
Utilities,2017,726480.0,CPUCores :: System Hardware Analyzer
Action,2017,721080.0,Bounce Ball
Casual,2017,721080.0,Bounce Ball
Indie,2017,721080.0,Bounce Ball
Action,2017,730510.0,Heliborne - US Marine Corps Camouflage Pack
Indie,2017,730510.0,Heliborne - US Marine Corps Camouflage Pack
Massively Multiplayer,2017,730510.0,Heliborne - US Marine Corps Camouflage Pack
Indie,2017,669000.0,Six-ear Macaque
Strategy,2017,669000.0,Six-ear Macaque
,1998,728520.0,Still Breathing
Action,2017,720450.0,Warface - Defender Pack
Free to Play,2017,720450.0,Warface - Defender Pack
Massively Multiplayer,2017,720450.0,Warface - Defender Pack
Adventure,2017,722270.0,Lantern of Worlds - The Story of King Valdemar
RPG,2017,722270.0,Lantern of Worlds - The Story of King Valdemar
,,720950.0,EGE DistantPlanet NonXXX
Action,2017,400950.0,McDROID - The Swan Song DLC
Indie,2017,400950.0,McDROID - The Swan Song DLC
Strategy,2017,400950.0,McDROID - The Swan Song DLC
Casual,2017,702930.0,Packet Queen #
Indie,2017,702930.0,Packet Queen #
Adventure,2017,729780.0,Timeless: The Lost Castle
Casual,2017,729780.0,Timeless: The Lost Castle
Action,2017,709820.0,Wasted Pizza
Casual,2017,709820.0,Wasted Pizza
Indie,2017,709820.0,Wasted Pizza
Early Access,2017,709820.0,Wasted Pizza
Design &amp; Illustration,2017,403030.0,mdiapp+ SE
Action,2017,714290.0,Endless Treasure Hunt
Casual,2017,714290.0,Endless Treasure Hunt
Indie,2017,714290.0,Endless Treasure Hunt
Adventure,2017,733400.0,Tyd wag vir Niemand - Soundtrack
Indie,2017,733400.0,Tyd wag vir Niemand - Soundtrack
Casual,2017,713580.0,Nash Racing 2: Muscle cars
Indie,2017,713580.0,Nash Racing 2: Muscle cars
Racing,2017,713580.0,Nash Racing 2: Muscle cars
Action,2017,712700.0,Black Friday: The Game
Casual,2017,712700.0,Black Friday: The Game
Indie,2017,712700.0,Black Friday: The Game
Action,2017,25000.0,Overgrowth
Indie,2017,25000.0,Overgrowth
Action,2017,624910.0,3on3 FreeStyle
Casual,2017,624910.0,3on3 FreeStyle
Free to Play,2017,624910.0,3on3 FreeStyle
Massively Multiplayer,2017,624910.0,3on3 FreeStyle
Sports,2017,624910.0,3on3 FreeStyle
Action,2017,731130.0,Mushroom Wars 2 - Official Soundtrack
Indie,2017,731130.0,Mushroom Wars 2 - Official Soundtrack
Strategy,2017,731130.0,Mushroom Wars 2 - Official Soundtrack
Indie,2017,654580.0,Senalux
Indie,2017,722880.0,Senalux Level Pack 2
Action,2017,593070.0,Digby Extreme
Casual,2017,593070.0,Digby Extreme
Indie,2017,593070.0,Digby Extreme
Action,2017,564160.0,Rosenkreuzstilette Freudenstachel
Indie,2017,564160.0,Rosenkreuzstilette Freudenstachel
,,712240.0,Sneaky Bears
,,650070.0,OVERTURN
Action,2017,711120.0,Life At Space
Adventure,2017,711120.0,Life At Space
Casual,2017,711120.0,Life At Space
Indie,2017,711120.0,Life At Space
RPG,2017,711120.0,Life At Space
Simulation,2017,711120.0,Life At Space
Strategy,2017,711120.0,Life At Space
Indie,2017,712230.0,WARZONE
Massively Multiplayer,2017,712230.0,WARZONE
Strategy,2017,712230.0,WARZONE
Casual,2017,639001.0,Chess Ultra Imperial chess set
Indie,2017,639001.0,Chess Ultra Imperial chess set
Simulation,2017,639001.0,Chess Ultra Imperial chess set
Sports,2017,639001.0,Chess Ultra Imperial chess set
Strategy,2017,639001.0,Chess Ultra Imperial chess set
Action,2017,730520.0,Heliborne - Russian Federal Security Service Camouflage Pack
